Observer;Condition;SessionID;Block;Trial;COA;Color0;Color1;Color2;Color3;Target;Which;Match;FlipComplimentary;Response;RT;Correct;OnsetDelay
SBS1992w;game;2017-03-24-10-46-55;1,0;1,0;-100;2,0;1,0;0,0;3,0;column;0,0;False;False;False;2,11600017548;True;1,35400009155
SBS1992w;game;2017-03-24-10-46-55;1,0;2,0;-100;1,0;0,0;2,0;3,0;row;1,0;False;False;False;1,45000004768;True;1,13100004196
SBS1992w;game;2017-03-24-10-46-55;1,0;3,0;-100;1,0;0,0;3,0;2,0;column;0,0;False;False;False;1,382999897;True;0,759000062943
SBS1992w;game;2017-03-24-10-46-55;1,0;4,0;-100;3,0;1,0;0,0;2,0;row;1,0;True;False;False;1,0490000248;False;0,906000137329
SBS1992w;game;2017-03-24-10-46-55;1,0;5,0;-100;0,0;2,0;1,0;3,0;column;1,0;False;True;False;1,3140001297;True;0,993000030518
SBS1992w;game;2017-03-24-10-46-55;1,0;6,0;-100;2,0;3,0;1,0;0,0;row;0,0;False;True;False;1,14999985695;True;1,33700013161
SBS1992w;game;2017-03-24-10-46-55;1,0;7,0;-100;0,0;1,0;2,0;3,0;column;0,0;True;True;True;1,15199995041;True;1,23300004005
SBS1992w;game;2017-03-24-10-46-55;1,0;8,0;-100;0,0;2,0;3,0;1,0;row;0,0;False;True;False;0,917000055313;True;1,00500011444
SBS1992w;game;2017-03-24-10-46-55;1,0;9,0;-100;2,0;3,0;0,0;1,0;row;0,0;True;True;True;1,28200006485;True;0,570999860764
SBS1992w;game;2017-03-24-10-46-55;1,0;10,0;-100;2,0;3,0;0,0;1,0;column;0,0;True;True;False;0,78200006485;False;0,962999820709
SBS1992w;game;2017-03-24-10-46-55;1,0;11,0;-100;3,0;0,0;1,0;2,0;column;0,0;False;False;False;1,08299994469;True;1,33800005913
SBS1992w;game;2017-03-24-10-46-55;1,0;12,0;-100;1,0;2,0;0,0;3,0;row;1,0;True;True;False;1,28400015831;False;0,630999803543
SBS1992w;game;2017-03-24-10-46-55;1,0;13,0;-100;2,0;3,0;0,0;1,0;column;1,0;True;False;False;1,11699986458;False;1,242000103
SBS1992w;game;2017-03-24-10-46-55;1,0;14,0;-100;1,0;0,0;3,0;2,0;row;0,0;True;True;True;0,650000095367;True;1,19799995422
SBS1992w;game;2017-03-24-10-46-55;1,0;15,0;-100;3,0;0,0;1,0;2,0;column;0,0;True;True;False;0,915999889374;False;0,598999977112
SBS1992w;game;2017-03-24-10-46-55;1,0;16,0;-100;0,0;3,0;2,0;1,0;row;1,0;False;True;False;1,01800012589;True;0,571000099182
SBS1992w;game;2017-03-24-10-46-55;1,0;17,0;-100;3,0;1,0;0,0;2,0;column;1,0;True;False;True;0,75;True;1,39899992943
SBS1992w;game;2017-03-24-10-46-55;1,0;18,0;-100;3,0;2,0;1,0;0,0;row;0,0;False;True;False;1,48399996758;True;1,4279999733
SBS1992w;game;2017-03-24-10-46-55;1,0;19,0;-100;3,0;2,0;1,0;0,0;column;1,0;True;False;True;1,01499986649;True;1,29000020027
SBS1992w;game;2017-03-24-10-46-55;1,0;20,0;-100;2,0;1,0;0,0;3,0;row;1,0;False;False;False;0,816999912262;True;0,563999891281
SBS1992w;game;2017-03-24-10-46-55;1,0;21,0;-100;3,0;0,0;1,0;2,0;row;0,0;True;True;True;1,15000009537;True;1,02899980545
SBS1992w;game;2017-03-24-10-46-55;1,0;22,0;-100;1,0;3,0;0,0;2,0;column;1,0;False;True;False;0,815999984741;True;0,973999977112
SBS1992w;game;2017-03-24-10-46-55;1,0;23,0;-100;0,0;3,0;1,0;2,0;column;1,0;True;True;True;0,717000007629;True;0,592000007629
SBS1992w;game;2017-03-24-10-46-55;1,0;24,0;-100;0,0;3,0;2,0;1,0;column;0,0;False;True;False;1,04999995232;True;0,891999959946
SBS1992w;game;2017-03-24-10-46-55;1,0;25,0;-100;0,0;3,0;2,0;1,0;row;0,0;True;True;True;0,782999992371;True;1,09599995613
SBS1992w;game;2017-03-24-10-46-55;1,0;26,0;-100;1,0;0,0;3,0;2,0;row;0,0;False;False;False;0,649000167847;True;0,795000076294
SBS1992w;game;2017-03-24-10-46-55;1,0;27,0;-100;0,0;2,0;3,0;1,0;row;1,0;True;False;True;0,713999986649;True;1,15999984741
