Observer;Condition;SessionID;Block;Trial;COA;Color0;Color1;Color2;Color3;Target;Which;Match;FlipComplimentary;Response;RT;Correct;OnsetDelay
UGB1995w;experiment;2017-04-28-10-15-30;1,0;1,0;-100;1,0;2,0;0,0;3,0;row;1,0;True;False;True;1,18299984932;True;1,33500003815
UGB1995w;experiment;2017-04-28-10-15-30;1,0;2,0;-100;3,0;2,0;1,0;0,0;column;0,0;False;True;False;1,21700000763;True;0,789999961853
UGB1995w;experiment;2017-04-28-10-15-30;1,0;3,0;-100;3,0;1,0;2,0;0,0;column;1,0;True;True;True;2,31599998474;True;1,12599992752
UGB1995w;experiment;2017-04-28-10-15-30;1,0;4,0;-100;2,0;1,0;0,0;3,0;column;1,0;True;False;False;1,98299980164;False;1,27200007439
UGB1995w;experiment;2017-04-28-10-15-30;1,0;5,0;-100;3,0;0,0;2,0;1,0;row;1,0;False;True;False;1,81599998474;True;0,865999937057
UGB1995w;experiment;2017-04-28-10-15-30;1,0;6,0;-100;0,0;3,0;2,0;1,0;column;1,0;False;False;False;1,81599998474;True;0,539000034332
UGB1995w;experiment;2017-04-28-10-15-30;1,0;7,0;-100;3,0;2,0;0,0;1,0;row;1,0;False;False;False;1,75;True;0,823999881744
UGB1995w;experiment;2017-04-28-10-15-30;1,0;8,0;-100;2,0;3,0;1,0;0,0;column;0,0;False;False;False;2,71600008011;True;1,49399995804
UGB1995w;experiment;2017-04-28-10-15-30;1,0;9,0;-100;3,0;2,0;1,0;0,0;row;0,0;False;False;False;1,41599988937;True;0,99799990654
UGB1995w;experiment;2017-04-28-10-15-30;1,0;10,0;-100;0,0;3,0;2,0;1,0;column;1,0;True;False;True;2,05000019073;True;1,1930000782
UGB1995w;experiment;2017-04-28-10-15-30;1,0;11,0;-100;3,0;0,0;1,0;2,0;column;0,0;True;True;False;1,34999990463;False;0,868000030518
UGB1995w;experiment;2017-04-28-10-15-30;1,0;12,0;-100;1,0;2,0;3,0;0,0;row;1,0;False;True;False;2,55000019073;True;0,867999792099
UGB1995w;experiment;2017-04-28-10-15-30;1,0;13,0;-100;3,0;0,0;2,0;1,0;column;1,0;False;True;False;1,21600008011;True;0,608999967575
UGB1995w;experiment;2017-04-28-10-15-30;1,0;14,0;-100;1,0;0,0;2,0;3,0;row;0,0;False;True;False;1,94899988174;True;1,00099992752
UGB1995w;experiment;2017-04-28-10-15-30;1,0;15,0;-100;3,0;2,0;0,0;1,0;row;0,0;True;True;False;1,35199999809;False;0,598000049591
UGB1995w;experiment;2017-04-28-10-15-30;1,0;16,0;-100;3,0;0,0;1,0;2,0;row;0,0;False;True;False;1,81799983978;True;0,601000070572
UGB1995w;experiment;2017-04-28-10-15-30;1,0;17,0;-100;1,0;2,0;3,0;0,0;row;0,0;False;False;False;1,55000019073;True;1,06599998474
UGB1995w;experiment;2017-04-28-10-15-30;1,0;18,0;-100;2,0;0,0;1,0;3,0;column;1,0;True;True;True;0,917000055313;True;0,758000135422
UGB1995w;experiment;2017-04-28-10-15-30;1,0;19,0;-100;0,0;1,0;3,0;2,0;column;1,0;True;True;True;1,15100002289;True;1,43299984932
UGB1995w;experiment;2017-04-28-10-15-30;1,0;20,0;-100;1,0;3,0;0,0;2,0;column;1,0;True;False;False;1,41700005531;False;1,4240000248
UGB1995w;experiment;2017-04-28-10-15-30;1,0;21,0;-100;0,0;3,0;2,0;1,0;row;1,0;True;False;False;1,18300008774;False;1,19000005722
UGB1995w;experiment;2017-04-28-10-15-30;1,0;22,0;-100;2,0;1,0;0,0;3,0;column;0,0;False;False;False;1,58299994469;True;1,23300004005
UGB1995w;experiment;2017-04-28-10-15-30;1,0;23,0;-100;1,0;2,0;3,0;0,0;column;1,0;True;False;True;0,915999889374;True;1,2650001049
UGB1995w;experiment;2017-04-28-10-15-30;1,0;24,0;-100;2,0;1,0;0,0;3,0;row;1,0;True;False;True;2,34599995613;True;0,699000120163
UGB1995w;experiment;2017-04-28-10-15-30;1,0;25,0;-100;2,0;3,0;0,0;1,0;row;1,0;False;True;False;1,65000009537;True;0,690999984741
UGB1995w;experiment;2017-04-28-10-15-30;1,0;26,0;-100;0,0;2,0;3,0;1,0;column;0,0;False;False;False;1,01699995995;True;0,600000143051
UGB1995w;experiment;2017-04-28-10-15-30;1,0;27,0;-100;0,0;2,0;3,0;1,0;row;0,0;False;True;False;1,35000014305;True;0,901000022888
UGB1995w;experiment;2017-04-28-10-15-30;1,0;28,0;-100;0,0;2,0;3,0;1,0;column;0,0;True;True;True;1,18400001526;True;0,896999835968
UGB1995w;experiment;2017-04-28-10-15-30;1,0;29,0;-100;3,0;2,0;1,0;0,0;row;1,0;True;True;True;1,32500004768;True;0,667000055313
UGB1995w;experiment;2017-04-28-10-15-30;1,0;30,0;-100;2,0;3,0;1,0;0,0;column;1,0;True;False;True;1,34700012207;True;1,13300013542
UGB1995w;experiment;2017-04-28-10-15-30;1,0;31,0;-100;2,0;0,0;3,0;1,0;column;0,0;False;True;False;1,15200018883;True;1,16499996185
UGB1995w;experiment;2017-04-28-10-15-30;1,0;32,0;-100;3,0;2,0;1,0;0,0;column;0,0;True;False;True;1,86600017548;True;1,19899988174
UGB1995w;experiment;2017-04-28-10-15-30;1,0;33,0;-100;2,0;0,0;3,0;1,0;row;1,0;False;False;False;1,82299995422;True;1,12600016594
UGB1995w;experiment;2017-04-28-10-15-30;1,0;34,0;-100;3,0;1,0;2,0;0,0;column;0,0;False;True;False;1,58299994469;True;1,02999997139
UGB1995w;experiment;2017-04-28-10-15-30;1,0;35,0;-100;2,0;3,0;0,0;1,0;row;0,0;True;False;True;2,16100001335;True;0,561000108719
UGB1995w;experiment;2017-04-28-10-15-30;1,0;36,0;-100;1,0;0,0;2,0;3,0;row;1,0;False;True;False;1,61600017548;True;1,19199991226
UGB1995w;experiment;2017-04-28-10-15-30;1,0;37,0;-100;2,0;1,0;0,0;3,0;row;0,0;True;True;False;1,44800019264;False;0,59299993515
UGB1995w;experiment;2017-04-28-10-15-30;1,0;38,0;-100;0,0;2,0;3,0;1,0;row;1,0;False;True;False;2,08299994469;True;1,43099999428
UGB1995w;experiment;2017-04-28-10-15-30;1,0;39,0;-100;0,0;2,0;1,0;3,0;column;1,0;True;True;True;1,68300008774;True;0,632999897003
UGB1995w;experiment;2017-04-28-10-15-30;1,0;40,0;-100;0,0;2,0;3,0;1,0;row;1,0;True;False;True;1,01700019836;True;1,39300012589
UGB1995w;experiment;2017-04-28-10-15-30;1,0;41,0;-100;0,0;3,0;1,0;2,0;row;1,0;True;False;True;2,02200007439;True;1,06299996376
UGB1995w;experiment;2017-04-28-10-15-30;1,0;42,0;-100;3,0;0,0;1,0;2,0;row;0,0;True;True;True;1,84799981117;True;1,4889998436
UGB1995w;experiment;2017-04-28-10-15-30;1,0;43,0;-100;1,0;0,0;3,0;2,0;row;0,0;False;True;False;1,64899992943;True;1,16799998283
UGB1995w;experiment;2017-04-28-10-15-30;1,0;44,0;-100;0,0;1,0;3,0;2,0;column;0,0;False;True;False;1,81599998474;True;1,23900008202
UGB1995w;experiment;2017-04-28-10-15-30;1,0;45,0;-100;1,0;3,0;2,0;0,0;row;0,0;False;False;False;1,4509999752;True;1,16299986839
UGB1995w;experiment;2017-04-28-10-15-30;1,0;46,0;-100;3,0;0,0;1,0;2,0;column;0,0;False;True;False;1,78200006485;True;0,731000185013
UGB1995w;experiment;2017-04-28-10-15-30;1,0;47,0;-100;0,0;1,0;3,0;2,0;row;1,0;False;True;False;1,65000009537;True;1,29899978638
UGB1995w;experiment;2017-04-28-10-15-30;1,0;48,0;-100;2,0;3,0;0,0;1,0;row;1,0;True;True;True;1,14900016785;True;0,829999923706
UGB1995w;experiment;2017-04-28-10-15-30;2,0;1,0;100;0,0;1,0;2,0;3,0;row;1,0;False;True;False;1,2990000248;True;1,26400017738
UGB1995w;experiment;2017-04-28-10-15-30;2,0;2,0;100;2,0;0,0;3,0;1,0;column;0,0;False;True;False;2,06599998474;True;1,09299993515
UGB1995w;experiment;2017-04-28-10-15-30;2,0;3,0;100;0,0;3,0;2,0;1,0;column;0,0;False;False;False;2,16600012779;True;0,633000135422
UGB1995w;experiment;2017-04-28-10-15-30;2,0;4,0;100;3,0;0,0;1,0;2,0;row;1,0;True;False;True;1,16799998283;True;0,708999872208
UGB1995w;experiment;2017-04-28-10-15-30;2,0;5,0;100;2,0;3,0;1,0;0,0;row;0,0;True;False;True;0,732999801636;True;0,925999879837
UGB1995w;experiment;2017-04-28-10-15-30;2,0;6,0;100;1,0;0,0;2,0;3,0;row;1,0;False;True;False;1,5;True;0,96599984169
UGB1995w;experiment;2017-04-28-10-15-30;2,0;7,0;100;2,0;0,0;1,0;3,0;row;1,0;False;False;False;1,59899997711;True;0,730000019073
UGB1995w;experiment;2017-04-28-10-15-30;2,0;8,0;100;0,0;1,0;2,0;3,0;row;0,0;False;False;False;1,06699991226;True;1,06200003624
UGB1995w;experiment;2017-04-28-10-15-30;2,0;9,0;100;1,0;2,0;0,0;3,0;column;1,0;True;False;True;0,798000097275;True;1,5
UGB1995w;experiment;2017-04-28-10-15-30;2,0;10,0;100;2,0;3,0;1,0;0,0;column;0,0;False;True;False;1,27099990845;True;0,705999851227
UGB1995w;experiment;2017-04-28-10-15-30;2,0;11,0;100;0,0;3,0;1,0;2,0;column;0,0;False;False;False;1,13400006294;True;1,43499994278
